物品ID,物品名称,模型路径
14367,"暴冰咏咒法靴","chara/equipment/e0355/model/c0101e0355_sho.mdl"
14332,"暴冰咏咒王冠","chara/equipment/e0355/model/c0101e0355_met.mdl"
14339,"暴冰咏咒长衣","chara/equipment/e0355/model/c0101e0355_top.mdl"
14345,"暴冰治愈手套","chara/equipment/e0355/model/c0101e0355_glv.mdl"
14359,"暴冰治愈打底裤","chara/equipment/e0355/model/c0101e0355_dwn.mdl"
14366,"暴冰治愈法靴","chara/equipment/e0355/model/c0101e0355_sho.mdl"
14331,"暴冰治愈王冠","chara/equipment/e0355/model/c0101e0355_met.mdl"
14338,"暴冰治愈长衣","chara/equipment/e0355/model/c0101e0355_top.mdl"
14321,"暴冰法杖","chara/weapon/w1001/obj/body/b0043/model/w1001b0043.mdl"
14320,"暴冰牧杖","chara/weapon/w0801/obj/body/b0050/model/w0801b0050.mdl"
14324,"暴冰量天仪 - 主手","chara/weapon/w2101/obj/body/b0043/model/w2101b0043.mdl"
14324,"暴冰量天仪 - 副手","chara/weapon/w2199/obj/body/b0001/model/w2199b0001.mdl"
14322,"暴冰魔导书","chara/weapon/w1701/obj/body/b0039/model/w1701b0039.mdl"
14323,"暴冰魔导典","chara/weapon/w1701/obj/body/b0039/model/w1701b0039.mdl"
47233,"暴击A1打底裤","chara/equipment/e6221/model/c0101e6221_dwn.mdl"
47232,"暴击A1护臂","chara/equipment/e6221/model/c0101e6221_glv.mdl"
47231,"暴击A1短身格斗服","chara/equipment/e6221/model/c0101e6221_top.mdl"
47234,"暴击A1短靴","chara/equipment/e6221/model/c0101e6221_sho.mdl"
47230,"暴击A1针织帽","chara/equipment/e6221/model/c0101e6221_met.mdl"
47238,"暴击A2打底裤","chara/equipment/e6221/model/c0101e6221_dwn.mdl"
47237,"暴击A2护臂","chara/equipment/e6221/model/c0101e6221_glv.mdl"
47236,"暴击A2短身格斗服","chara/equipment/e6221/model/c0101e6221_top.mdl"
47239,"暴击A2短靴","chara/equipment/e6221/model/c0101e6221_sho.mdl"
47235,"暴击A2针织帽","chara/equipment/e6221/model/c0101e6221_met.mdl"
47241,"暴击B1上装","chara/equipment/e6222/model/c0101e6222_top.mdl"
47242,"暴击B1半指手套","chara/equipment/e6222/model/c0101e6222_glv.mdl"
47240,"暴击B1头戴式拾音器","chara/equipment/e6222/model/c0101e6222_met.mdl"
47244,"暴击B1长靴","chara/equipment/e6222/model/c0101e6222_sho.mdl"
47243,"暴击B1马裤","chara/equipment/e6222/model/c0101e6222_dwn.mdl"
47246,"暴击B2上装","chara/equipment/e6222/model/c0101e6222_top.mdl"
47247,"暴击B2半指手套","chara/equipment/e6222/model/c0101e6222_glv.mdl"
47245,"暴击B2头戴式拾音器","chara/equipment/e6222/model/c0101e6222_met.mdl"
47249,"暴击B2长靴","chara/equipment/e6222/model/c0101e6222_sho.mdl"
47248,"暴击B2马裤","chara/equipment/e6222/model/c0101e6222_dwn.mdl"
47253,"暴击C1便鞋","chara/equipment/e6223/model/c0101e6223_sho.mdl"
47250,"暴击C1外套","chara/equipment/e6223/model/c0101e6223_top.mdl"
47252,"暴击C1工装裤","chara/equipment/e6223/model/c0101e6223_dwn.mdl"
47251,"暴击C1甲片","chara/equipment/e6223/model/c0101e6223_glv.mdl"
47257,"暴击C2便鞋","chara/equipment/e6223/model/c0101e6223_sho.mdl"
47254,"暴击C2外套","chara/equipment/e6223/model/c0101e6223_top.mdl"
47256,"暴击C2工装裤","chara/equipment/e6223/model/c0101e6223_dwn.mdl"
47255,"暴击C2甲片","chara/equipment/e6223/model/c0101e6223_glv.mdl"
1813,"暴怒震斧","chara/weapon/w0403/obj/body/b0001/model/w0403b0001.mdl"
26434,"暴风舌大剑","chara/weapon/w1505/obj/body/b0002/model/w1505b0002.mdl"
7320,"曙光兜帽","chara/equipment/e0151/model/c0101e0151_met.mdl"
7324,"曙光尖头靴","chara/equipment/e0151/model/c0101e0151_sho.mdl"
7329,"曙光戒指 - 右","chara/accessory/a0001/model/c0101a0001_rir.mdl"
7329,"曙光戒指 - 左","chara/accessory/a0001/model/c0101a0001_ril.mdl"
7322,"曙光手甲","chara/equipment/e0151/model/c0101e0151_glv.mdl"
7326,"曙光手链","chara/accessory/a0001/model/c0101a0001_wrs.mdl"
7321,"曙光短袖罩衣","chara/equipment/e0151/model/c0101e0151_top.mdl"
7327,"曙光耳环","chara/accessory/a0001/model/c0101a0001_ear.mdl"
7323,"曙光衬裤","chara/equipment/e0151/model/c0101e0151_dwn.mdl"
7328,"曙光项环","chara/accessory/a0001/model/c0101a0001_nek.mdl"
43395,"曙烹围裙","chara/equipment/e0798/model/c0101e0798_top.mdl"
43355,"曙烹平底锅 - 主手","chara/weapon/w5701/obj/body/b0012/model/w5701b0012.mdl"
43355,"曙烹平底锅 - 副手","chara/weapon/w5722/obj/body/b0001/model/w5722b0001.mdl"
43394,"曙烹无檐帽","chara/equipment/e0798/model/c0101e0798_met.mdl"
43398,"曙烹短靴","chara/equipment/e0798/model/c0101e0798_sho.mdl"
43397,"曙烹软甲裤","chara/equipment/e0798/model/c0101e0798_dwn.mdl"
43396,"曙烹连指手套","chara/equipment/e0798/model/c0101e0798_glv.mdl"
43364,"曦铁头巾","chara/equipment/e0792/model/c0101e0792_met.mdl"
43368,"曦铁工作靴","chara/equipment/e0792/model/c0101e0792_sho.mdl"
43366,"曦铁手套","chara/equipment/e0792/model/c0101e0792_glv.mdl"
43365,"曦铁胸衣","chara/equipment/e0792/model/c0101e0792_top.mdl"
43367,"曦铁长裙","chara/equipment/e0792/model/c0101e0792_dwn.mdl"
43349,"曦铁鸟嘴锤 - 主手","chara/weapon/w5103/obj/body/b0001/model/w5103b0001.mdl"
43349,"曦铁鸟嘴锤 - 副手","chara/weapon/w5181/obj/body/b0002/model/w5181b0002.mdl"
41504,"曲奇耳坠","chara/accessory/a0159/model/c0101a0159_ear.mdl"
38414,"曼德维尔刺剑 - 主手","chara/weapon/w2301/obj/body/b0085/model/w2301b0085.mdl"
38414,"曼德维尔刺剑 - 副手","chara/weapon/w2351/obj/body/b0071/model/w2351b0071.mdl"
39343,"曼德维尔刺剑（复制品） - 主手","chara/weapon/w2301/obj/body/b0085/model/w2301b0085.mdl"
39343,"曼德维尔刺剑（复制品） - 副手","chara/weapon/w2351/obj/body/b0071/model/w2351b0071.mdl"
38405,"曼德维尔匕首 - 主手","chara/weapon/w1801/obj/body/b0112/model/w1801b0112.mdl"
38405,"曼德维尔匕首 - 副手","chara/weapon/w1851/obj/body/b0112/model/w1851b0112.mdl"
39334,"曼德维尔匕首（复制品） - 主手","chara/weapon/w1801/obj/body/b0112/model/w1801b0112.mdl"
39334,"曼德维尔匕首（复制品） - 副手","chara/weapon/w1851/obj/body/b0112/model/w1851b0112.mdl"
38406,"曼德维尔双手剑","chara/weapon/w1501/obj/body/b0113/model/w1501b0113.mdl"
39335,"曼德维尔双手剑（复制品）","chara/weapon/w1501/obj/body/b0113/model/w1501b0113.mdl"
38416,"曼德维尔圆月轮 - 主手","chara/weapon/w2601/obj/body/b0048/model/w2601b0048.mdl"
38416,"曼德维尔圆月轮 - 副手","chara/weapon/w2651/obj/body/b0048/model/w2651b0048.mdl"
39345,"曼德维尔圆月轮（复制品） - 主手","chara/weapon/w2601/obj/body/b0048/model/w2601b0048.mdl"
39345,"曼德维尔圆月轮（复制品） - 副手","chara/weapon/w2651/obj/body/b0048/model/w2651b0048.mdl"
39920,"曼德维尔威严之剑","chara/weapon/w0201/obj/body/b0156/model/w0201b0156.mdl"
40972,"曼德维尔威严之剑·哑光（复制品）","chara/weapon/w0201/obj/body/b0156/model/w0201b0156.mdl"
40952,"曼德维尔威严之剑（复制品）","chara/weapon/w0201/obj/body/b0156/model/w0201b0156.mdl"
39921,"曼德维尔威严之拳 - 主手","chara/weapon/w1601/obj/body/b0009/model/w1601b0009.mdl"
39921,"曼德维尔威严之拳 - 副手","chara/equipment/e8818/model/c0101e8818_glv.mdl"
40973,"曼德维尔威严之拳·哑光（复制品） - 主手","chara/weapon/w1601/obj/body/b0009/model/w1601b0009.mdl"
40973,"曼德维尔威严之拳·哑光（复制品） - 副手","chara/equipment/e8818/model/c0101e8818_glv.mdl"
40953,"曼德维尔威严之拳（复制品） - 主手","chara/weapon/w1601/obj/body/b0009/model/w1601b0009.mdl"
40953,"曼德维尔威严之拳（复制品） - 副手","chara/equipment/e8818/model/c0101e8818_glv.mdl"
39935,"曼德维尔威严刺刀","chara/weapon/w2501/obj/body/b0058/model/w2501b0058.mdl"
40987,"曼德维尔威严刺刀·哑光（复制品）","chara/weapon/w2501/obj/body/b0058/model/w2501b0058.mdl"
40967,"曼德维尔威严刺刀（复制品）","chara/weapon/w2501/obj/body/b0058/model/w2501b0058.mdl"
39925,"曼德维尔威严匕首 - 主手","chara/weapon/w1801/obj/body/b0118/model/w1801b0118.mdl"
39925,"曼德维尔威严匕首 - 副手","chara/weapon/w1851/obj/body/b0118/model/w1851b0118.mdl"
40977,"曼德维尔威严匕首·哑光（复制品） - 主手","chara/weapon/w1801/obj/body/b0118/model/w1801b0118.mdl"
40977,"曼德维尔威严匕首·哑光（复制品） - 副手","chara/weapon/w1851/obj/body/b0118/model/w1851b0118.mdl"
40957,"曼德维尔威严匕首（复制品） - 主手","chara/weapon/w1801/obj/body/b0118/model/w1801b0118.mdl"
40957,"曼德维尔威严匕首（复制品） - 副手","chara/weapon/w1851/obj/body/b0118/model/w1851b0118.mdl"
39929,"曼德维尔威严咒杖","chara/weapon/w1028/obj/body/b0006/model/w1028b0006.mdl"
40981,"曼德维尔威严咒杖·哑光（复制品）","chara/weapon/w1028/obj/body/b0006/model/w1028b0006.mdl"
40961,"曼德维尔威严咒杖（复制品）","chara/weapon/w1028/obj/body/b0006/model/w1028b0006.mdl"
39936,"曼德维尔威严圆月轮 - 主手","chara/weapon/w2601/obj/body/b0054/model/w2601b0054.mdl"
39936,"曼德维尔威严圆月轮 - 副手","chara/weapon/w2651/obj/body/b0054/model/w2651b0054.mdl"
40988,"曼德维尔威严圆月轮·哑光（复制品） - 主手","chara/weapon/w2601/obj/body/b0054/model/w2601b0054.mdl"
40988,"曼德维尔威严圆月轮·哑光（复制品） - 副手","chara/weapon/w2651/obj/body/b0054/model/w2651b0054.mdl"
40968,"曼德维尔威严圆月轮（复制品） - 主手","chara/weapon/w2601/obj/body/b0054/model/w2601b0054.mdl"
40968,"曼德维尔威严圆月轮（复制品） - 副手","chara/weapon/w2651/obj/body/b0054/model/w2651b0054.mdl"
39932,"曼德维尔威严太阳仪 - 主手","chara/weapon/w2129/obj/body/b0001/model/w2129b0001.mdl"
39932,"曼德维尔威严太阳仪 - 副手","chara/weapon/w2199/obj/body/b0001/model/w2199b0001.mdl"
40984,"曼德维尔威严太阳仪·哑光（复制品） - 主手","chara/weapon/w2129/obj/body/b0001/model/w2129b0001.mdl"
40984,"曼德维尔威严太阳仪·哑光（复制品） - 副手","chara/weapon/w2199/obj/body/b0001/model/w2199b0001.mdl"
40964,"曼德维尔威严太阳仪（复制品） - 主手","chara/weapon/w2129/obj/body/b0001/model/w2129b0001.mdl"
40964,"曼德维尔威严太阳仪（复制品） - 副手","chara/weapon/w2199/obj/body/b0001/model/w2199b0001.mdl"
39926,"曼德维尔威严巨剑","chara/weapon/w1501/obj/body/b0118/model/w1501b0118.mdl"
40978,"曼德维尔威严巨剑·哑光（复制品）","chara/weapon/w1501/obj/body/b0118/model/w1501b0118.mdl"
40958,"曼德维尔威严巨剑（复制品）","chara/weapon/w1501/obj/body/b0118/model/w1501b0118.mdl"
39922,"曼德维尔威严巨斧","chara/weapon/w0401/obj/body/b0125/model/w0401b0125.mdl"
40974,"曼德维尔威严巨斧·哑光（复制品）","chara/weapon/w0401/obj/body/b0125/model/w0401b0125.mdl"
40954,"曼德维尔威严巨斧（复制品）","chara/weapon/w0401/obj/body/b0125/model/w0401b0125.mdl"
39928,"曼德维尔威严幻杖","chara/weapon/w0827/obj/body/b0003/model/w0827b0003.mdl"
40980,"曼德维尔威严幻杖·哑光（复制品）","chara/weapon/w0827/obj/body/b0003/model/w0827b0003.mdl"
40960,"曼德维尔威严幻杖（复制品）","chara/weapon/w0827/obj/body/b0003/model/w0827b0003.mdl"
39938,"曼德维尔威严战镰","chara/weapon/w2802/obj/body/b0022/model/w2802b0022.mdl"
40990,"曼德维尔威严战镰·哑光（复制品）","chara/weapon/w2802/obj/body/b0022/model/w2802b0022.mdl"
40970,"曼德维尔威严战镰（复制品）","chara/weapon/w2802/obj/body/b0022/model/w2802b0022.mdl"
39927,"曼德维尔威严手枪 - 主手","chara/weapon/w2001/obj/body/b0097/model/w2001b0097.mdl"
39927,"曼德维尔威严手枪 - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
40979,"曼德维尔威严手枪·哑光（复制品） - 主手","chara/weapon/w2001/obj/body/b0097/model/w2001b0097.mdl"
40979,"曼德维尔威严手枪·哑光（复制品） - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
40959,"曼德维尔威严手枪（复制品） - 主手","chara/weapon/w2001/obj/body/b0097/model/w2001b0097.mdl"
40959,"曼德维尔威严手枪（复制品） - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
39933,"曼德维尔威严武士刀 - 主手","chara/weapon/w2201/obj/body/b0081/model/w2201b0081.mdl"
39933,"曼德维尔威严武士刀 - 副手","chara/weapon/w2251/obj/body/b0097/model/w2251b0097.mdl"
40985,"曼德维尔威严武士刀·哑光（复制品） - 主手","chara/weapon/w2201/obj/body/b0081/model/w2201b0081.mdl"
40985,"曼德维尔威严武士刀·哑光（复制品） - 副手","chara/weapon/w2251/obj/body/b0097/model/w2251b0097.mdl"
40965,"曼德维尔威严武士刀（复制品） - 主手","chara/weapon/w2201/obj/body/b0081/model/w2201b0081.mdl"
40965,"曼德维尔威严武士刀（复制品） - 副手","chara/weapon/w2251/obj/body/b0097/model/w2251b0097.mdl"
39924,"曼德维尔威严琴弓 - 主手","chara/weapon/w0601/obj/body/b0103/model/w0601b0103.mdl"
39924,"曼德维尔威严琴弓 - 副手","chara/weapon/w0698/obj/body/b0116/model/w0698b0116.mdl"
40976,"曼德维尔威严琴弓·哑光（复制品） - 主手","chara/weapon/w0601/obj/body/b0103/model/w0601b0103.mdl"
40976,"曼德维尔威严琴弓·哑光（复制品） - 副手","chara/weapon/w0698/obj/body/b0116/model/w0698b0116.mdl"
40956,"曼德维尔威严琴弓（复制品） - 主手","chara/weapon/w0601/obj/body/b0103/model/w0601b0103.mdl"
40956,"曼德维尔威严琴弓（复制品） - 副手","chara/weapon/w0698/obj/body/b0116/model/w0698b0116.mdl"
39939,"曼德维尔威严盾","chara/weapon/w0101/obj/body/b0118/model/w0101b0118.mdl"
40991,"曼德维尔威严盾·哑光（复制品）","chara/weapon/w0101/obj/body/b0118/model/w0101b0118.mdl"
40971,"曼德维尔威严盾（复制品）","chara/weapon/w0101/obj/body/b0118/model/w0101b0118.mdl"
39934,"曼德维尔威严重刺剑 - 主手","chara/weapon/w2301/obj/body/b0090/model/w2301b0090.mdl"
39934,"曼德维尔威严重刺剑 - 副手","chara/weapon/w2375/obj/body/b0002/model/w2375b0002.mdl"
40986,"曼德维尔威严重刺剑·哑光（复制品） - 主手","chara/weapon/w2301/obj/body/b0090/model/w2301b0090.mdl"
40986,"曼德维尔威严重刺剑·哑光（复制品） - 副手","chara/weapon/w2375/obj/body/b0002/model/w2375b0002.mdl"
40966,"曼德维尔威严重刺剑（复制品） - 主手","chara/weapon/w2301/obj/body/b0090/model/w2301b0090.mdl"
40966,"曼德维尔威严重刺剑（复制品） - 副手","chara/weapon/w2375/obj/body/b0002/model/w2375b0002.mdl"
39923,"曼德维尔威严长枪","chara/weapon/w0501/obj/body/b0117/model/w0501b0117.mdl"
40975,"曼德维尔威严长枪·哑光（复制品）","chara/weapon/w0501/obj/body/b0117/model/w0501b0117.mdl"
40955,"曼德维尔威严长枪（复制品）","chara/weapon/w0501/obj/body/b0117/model/w0501b0117.mdl"
39937,"曼德维尔威严飞翼","chara/weapon/w2701/obj/body/b0019/model/w2701b0019.mdl"
40989,"曼德维尔威严飞翼·哑光（复制品）","chara/weapon/w2701/obj/body/b0019/model/w2701b0019.mdl"
40969,"曼德维尔威严飞翼（复制品）","chara/weapon/w2701/obj/body/b0019/model/w2701b0019.mdl"
39930,"曼德维尔威严魔导书","chara/weapon/w1701/obj/body/b0113/model/w1701b0113.mdl"
40982,"曼德维尔威严魔导书·哑光（复制品）","chara/weapon/w1701/obj/body/b0113/model/w1701b0113.mdl"
40962,"曼德维尔威严魔导书（复制品）","chara/weapon/w1701/obj/body/b0113/model/w1701b0113.mdl"
39931,"曼德维尔威严魔导典","chara/weapon/w1715/obj/body/b0004/model/w1715b0004.mdl"
40983,"曼德维尔威严魔导典·哑光（复制品）","chara/weapon/w1715/obj/body/b0004/model/w1715b0004.mdl"
40963,"曼德维尔威严魔导典（复制品）","chara/weapon/w1715/obj/body/b0004/model/w1715b0004.mdl"
38407,"曼德维尔左轮枪 - 主手","chara/weapon/w2001/obj/body/b0091/model/w2001b0091.mdl"
38407,"曼德维尔左轮枪 - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
39336,"曼德维尔左轮枪（复制品） - 主手","chara/weapon/w2001/obj/body/b0091/model/w2001b0091.mdl"
39336,"曼德维尔左轮枪（复制品） - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
39158,"曼德维尔惊异刺剑 - 主手","chara/weapon/w2301/obj/body/b0085/model/w2301b0085.mdl"
39158,"曼德维尔惊异刺剑 - 副手","chara/weapon/w2351/obj/body/b0071/model/w2351b0071.mdl"
40337,"曼德维尔惊异刺剑（复制品） - 主手","chara/weapon/w2301/obj/body/b0085/model/w2301b0085.mdl"
40337,"曼德维尔惊异刺剑（复制品） - 副手","chara/weapon/w2351/obj/body/b0071/model/w2351b0071.mdl"
39149,"曼德维尔惊异匕首 - 主手","chara/weapon/w1801/obj/body/b0112/model/w1801b0112.mdl"
39149,"曼德维尔惊异匕首 - 副手","chara/weapon/w1851/obj/body/b0112/model/w1851b0112.mdl"
40328,"曼德维尔惊异匕首（复制品） - 主手","chara/weapon/w1801/obj/body/b0112/model/w1801b0112.mdl"
40328,"曼德维尔惊异匕首（复制品） - 副手","chara/weapon/w1851/obj/body/b0112/model/w1851b0112.mdl"
39150,"曼德维尔惊异双手剑","chara/weapon/w1501/obj/body/b0113/model/w1501b0113.mdl"
40329,"曼德维尔惊异双手剑（复制品）","chara/weapon/w1501/obj/body/b0113/model/w1501b0113.mdl"
39160,"曼德维尔惊异圆月轮 - 主手","chara/weapon/w2601/obj/body/b0048/model/w2601b0048.mdl"
39160,"曼德维尔惊异圆月轮 - 副手","chara/weapon/w2651/obj/body/b0048/model/w2651b0048.mdl"
40339,"曼德维尔惊异圆月轮（复制品） - 主手","chara/weapon/w2601/obj/body/b0048/model/w2601b0048.mdl"
40339,"曼德维尔惊异圆月轮（复制品） - 副手","chara/weapon/w2651/obj/body/b0048/model/w2651b0048.mdl"
39151,"曼德维尔惊异左轮枪 - 主手","chara/weapon/w2001/obj/body/b0091/model/w2001b0091.mdl"
39151,"曼德维尔惊异左轮枪 - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
40330,"曼德维尔惊异左轮枪（复制品） - 主手","chara/weapon/w2001/obj/body/b0091/model/w2001b0091.mdl"
40330,"曼德维尔惊异左轮枪（复制品） - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
39146,"曼德维尔惊异战斧","chara/weapon/w0401/obj/body/b0119/model/w0401b0119.mdl"
40325,"曼德维尔惊异战斧（复制品）","chara/weapon/w0401/obj/body/b0119/model/w0401b0119.mdl"
39145,"曼德维尔惊异指虎 - 主手","chara/weapon/w0320/obj/body/b0002/model/w0320b0002.mdl"
39145,"曼德维尔惊异指虎 - 副手","chara/weapon/w0370/obj/body/b0002/model/w0370b0002.mdl"
40324,"曼德维尔惊异指虎（复制品） - 主手","chara/weapon/w0320/obj/body/b0002/model/w0320b0002.mdl"
40324,"曼德维尔惊异指虎（复制品） - 副手","chara/weapon/w0370/obj/body/b0002/model/w0370b0002.mdl"
39159,"曼德维尔惊异枪刃","chara/weapon/w2501/obj/body/b0053/model/w2501b0053.mdl"
40338,"曼德维尔惊异枪刃（复制品）","chara/weapon/w2501/obj/body/b0053/model/w2501b0053.mdl"
39157,"曼德维尔惊异武士刀 - 主手","chara/weapon/w2201/obj/body/b0075/model/w2201b0075.mdl"
39157,"曼德维尔惊异武士刀 - 副手","chara/weapon/w2251/obj/body/b0091/model/w2251b0091.mdl"
40336,"曼德维尔惊异武士刀（复制品） - 主手","chara/weapon/w2201/obj/body/b0075/model/w2201b0075.mdl"
40336,"曼德维尔惊异武士刀（复制品） - 副手","chara/weapon/w2251/obj/body/b0091/model/w2251b0091.mdl"
39153,"曼德维尔惊异法杖","chara/weapon/w1028/obj/body/b0002/model/w1028b0002.mdl"
40332,"曼德维尔惊异法杖（复制品）","chara/weapon/w1028/obj/body/b0002/model/w1028b0002.mdl"
39152,"曼德维尔惊异牧杖","chara/weapon/w0827/obj/body/b0001/model/w0827b0001.mdl"
40331,"曼德维尔惊异牧杖（复制品）","chara/weapon/w0827/obj/body/b0001/model/w0827b0001.mdl"
39148,"曼德维尔惊异琴弓 - 主手","chara/weapon/w0601/obj/body/b0096/model/w0601b0096.mdl"
39148,"曼德维尔惊异琴弓 - 副手","chara/weapon/w0698/obj/body/b0110/model/w0698b0110.mdl"
40327,"曼德维尔惊异琴弓（复制品） - 主手","chara/weapon/w0601/obj/body/b0096/model/w0601b0096.mdl"
40327,"曼德维尔惊异琴弓（复制品） - 副手","chara/weapon/w0698/obj/body/b0110/model/w0698b0110.mdl"
39161,"曼德维尔惊异蛇石针","chara/weapon/w2702/obj/body/b0012/model/w2702b0012.mdl"
